SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
540936,GGL         ,T ,Q,31.70,31.70,31.70,31.70,31.70,32.30,9,491,15564.00,
540947,IPRU3034    ,B ,Q,10.60,10.60,10.60,10.60,10.60,10.59,1,786,8331.00,
540954,IWP         ,XT,Q,39.90,39.90,37.80,38.95,38.95,38.70,27,1257,48561.00,
540955,TDSL        ,B ,Q,21.20,21.70,20.85,21.05,20.95,20.50,63,9950,210758.00,
540956,BHATIA      ,B ,Q,68.00,73.00,68.00,68.00,68.00,70.00,5,6,418.00,
540961,SHIVAMILLS  ,T ,Q,41.15,44.80,41.10,44.80,44.80,42.70,9,800,33415.00,
540975,ASTERDM     ,A ,Q,138.00,140.00,137.00,137.90,138.00,136.85,143,5215,720789.00,
540980,YSL         ,XT,Q,14055.40,14849.00,14055.40,14849.00,14849.00,14794.95,3,3,42959.00,
541005,KANCOTEA    ,X ,Q,44.60,47.80,44.60,47.50,47.50,45.60,16,604,27662.00,
541019,HGINFRA     ,A ,Q,287.50,287.50,278.75,280.25,280.35,288.10,389,10849,3050681.00,
541083,INFLAME     ,M ,Q,156.00,156.00,156.00,156.00,156.00,164.00,1,1000,156000.00,
541092,ABSLRIF6RG  ,B ,Q,8.79,8.79,8.32,8.32,8.32,8.43,7,4700,39145.00,
541096,BPLPHARMA   ,XT,Q,345.00,350.90,335.00,336.00,336.00,345.00,63,1544,522780.00,
541097,LIQUIDETF   ,F ,Q,1000.01,1000.01,999.99,1000.00,1000.00,1000.01,24,3246,3246024.00,
541143,BDL         ,A ,Q,352.00,354.15,343.50,344.70,344.70,354.15,300,8657,3007832.00,
541153,BANDHANBNK  ,A ,Q,366.00,371.15,355.30,357.35,357.35,364.45,5578,352479,127973513.00,
541154,HAL         ,A ,Q,1010.00,1028.15,1000.00,1002.35,1002.35,1020.70,1927,83042,84451516.00,
541161,KARDA       ,B ,Q,113.75,117.85,110.00,111.60,113.00,112.25,373,39211,4466533.00,
541163,SANDHAR     ,B ,Q,215.00,215.30,209.85,210.65,211.95,217.35,331,10186,2165519.00,
541167,YASHO       ,B ,Q,265.00,289.00,255.45,282.95,284.00,263.50,519,51484,14134540.00,
541178,BENARA      ,M ,Q,9.56,9.79,9.45,9.53,9.60,9.99,7,14000,133620.00,
541179,ISEC        ,A ,Q,412.20,417.10,398.10,400.45,400.45,412.05,724,19701,7994253.00,
541195,MIDHANI     ,A ,Q,186.00,186.60,180.45,181.05,181.70,187.60,1105,47852,8765261.00,
541206,OBCL        ,M ,Q,25.00,25.50,25.00,25.00,25.00,26.00,4,8000,201000.00,
541233,LEMONTREE   ,A ,Q,39.20,39.20,36.55,37.45,37.45,39.15,427,131805,4939797.00,
541269,CHEMFABALKA ,B ,Q,124.00,131.50,122.00,124.50,124.80,129.85,50,950,116928.00,
541299,DLCL        ,M ,Q,11.70,11.70,10.80,10.80,10.80,11.50,2,8000,90000.00,
541301,ORIENTELEC  ,A ,Q,316.90,316.90,300.30,302.85,304.00,317.20,943,29164,8949390.00,
541302,DHRUV       ,M ,Q,29.00,29.50,29.00,29.25,29.50,27.95,2,4000,117000.00,
541303,AKSHAR      ,M ,Q,9.35,9.35,9.35,9.35,9.35,9.45,2,6000,56100.00,
541304,INDOUS      ,M ,Q,40.75,40.75,33.50,40.00,40.00,41.00,10,77500,2945250.00,
541313,ICICI500    ,B ,Q,202.50,202.50,201.50,201.50,201.50,202.02,16,26,5250.00,
541336,INDOSTAR    ,A ,Q,328.05,328.85,322.25,323.05,323.00,327.35,67,844,273523.00,
541347,PARVATI     ,X ,Q,2.13,2.34,2.12,2.12,2.12,2.23,22,7990,17011.00,
541352,MEGASTAR    ,M ,Q,26.50,26.50,25.00,25.00,25.00,26.25,4,8000,203500.00,
541353,INNOVATORS  ,M ,Q,43.25,43.25,39.85,39.85,39.85,41.85,2,3200,132960.00,
541358,SHWL        ,XT,Q,228.10,228.10,228.10,228.10,228.10,217.25,1,10,2281.00,
541400,ZIMLAB      ,X ,Q,77.80,77.80,74.00,77.25,77.30,76.75,15,345,26627.00,
541402,AFFORDABLE  ,M ,Q,98.80,98.80,93.40,95.50,93.40,97.85,10,16000,1540080.00,
541403,DOLLAR      ,A ,Q,243.05,243.70,237.85,240.00,240.25,244.60,227,2948,709216.00,
541418,NGIL        ,M ,Q,24.50,25.25,24.50,25.25,25.25,25.20,2,13000,323375.00,
541444,PALMJEWELS  ,B ,Q,81.05,81.05,72.70,74.65,74.65,80.75,578,135818,10379673.00,
541445,WAA         ,M ,Q,93.00,96.00,92.50,92.75,92.50,97.00,22,39200,3694320.00,
541450,ADANIGREEN  ,A ,Q,1300.00,1341.60,1269.00,1292.60,1292.60,1312.20,6268,84421,110235088.00,
541503,UNICK       ,XT,Q,25.00,25.00,25.00,25.00,25.00,25.10,1,200,5000.00,
541540,SOLARA      ,A ,Q,1239.85,1322.00,1239.80,1290.90,1290.90,1241.15,960,8844,11436144.00,
541546,GAYAHWS     ,T ,Q,0.62,0.68,0.62,0.65,0.65,0.65,21,31592,20438.00,
541556,RITES       ,A ,Q,245.05,248.20,242.70,243.35,243.35,248.75,1054,22495,5503272.00,
541557,FINEORG     ,A ,Q,2250.25,2311.15,2220.80,2237.35,2227.55,2242.45,358,1408,3179919.00,
541578,VARROC      ,A ,Q,392.25,395.40,376.90,380.20,380.20,392.25,891,17214,6608046.00,
541627,HITECHWIND  ,XT,Q,7.70,7.81,7.07,7.40,7.40,7.44,15,3600,25886.00,
541678,TVF1G       ,B ,Q,11.20,13.53,11.20,12.25,12.25,12.30,4,11011,123357.00,
541700,TCNSBRANDS  ,A ,Q,519.55,526.05,510.00,511.40,511.00,524.40,207,2126,1096440.00,
541701,SUPERSHAKT  ,M ,Q,275.00,275.00,275.00,275.00,275.00,275.00,1,300,82500.00,
541702,ASHNI       ,XT,Q,3.98,4.13,3.98,4.13,4.13,4.06,2,1044,4170.00,
541729,HDFCAMC     ,A ,Q,2890.00,2917.95,2840.00,2848.70,2842.00,2892.95,829,17326,50112816.00,
541735,VIVANTA     ,X ,Q,13.15,13.15,13.15,13.15,13.15,13.40,4,54,710.00,
541770,CREDITACC   ,A ,Q,689.95,695.00,678.00,682.55,680.00,689.40,172,2134,1467066.00,
541771,AMINTAN     ,X ,Q,0.89,0.89,0.80,0.87,0.84,0.83,22,4689,4010.00,
541778,DEEP        ,B ,Q,82.00,82.00,66.00,67.30,68.00,68.55,45,34457,2706196.00,
541804,IPRU3168    ,B ,Q,10.65,10.65,10.65,10.65,10.65,10.70,2,2000,21300.00,
541809,ICICINXT50  ,B ,Q,35.60,35.60,35.01,35.12,35.12,35.44,17,148,5204.00,
541865,ASRL        ,B ,Q,55.55,57.85,55.55,56.30,57.40,55.15,20,7038,396960.00,
541890,SPACEINCUBA ,XT,Q,1.12,1.12,1.12,1.12,1.12,1.14,13,3558,3984.00,
541945,RANJEET     ,M ,Q,10.05,10.05,10.05,10.05,10.05,10.05,1,6000,60300.00,
541946,ICICILIQ    ,F ,Q,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,103,19876,19876000.00,
541956,IRCON       ,A ,Q,84.55,85.65,83.15,83.85,83.85,84.55,811,130354,11013323.00,
541972,SETFSN50    ,B ,Q,413.00,416.70,404.00,404.33,404.00,414.62,8,252,104067.00,
541974,MANORAMA    ,M ,Q,783.15,783.15,768.00,768.00,768.00,813.95,14,2400,1873687.00,
541983,INNOVATIVE  ,M ,Q,7.85,7.85,7.84,7.85,7.85,7.85,4,5000,39240.00,
541988,AAVAS       ,A ,Q,2413.95,2496.20,2400.75,2419.40,2424.50,2414.90,1247,16868,40893636.00,
541999,GENERAAGRI  ,X ,Q,2.05,2.05,2.05,2.05,2.05,2.05,3,126,258.00,
542011,GRSE        ,A ,Q,196.65,197.65,192.10,192.35,192.10,198.45,722,26330,5094035.00,
542012,AAL         ,M ,Q,86.00,92.00,85.25,91.00,91.00,88.00,7,14000,1256500.00,
542013,DOLFIN      ,M ,Q,43.90,45.00,43.90,44.00,44.00,43.65,5,10000,443800.00,
542019,SHUBHAM     ,M ,Q,58.10,58.10,58.00,58.00,58.10,57.00,53,366000,21261150.00,
542020,AKI         ,M ,Q,12.00,12.00,12.00,12.00,12.00,12.60,2,20000,240000.00,
542057,BCPL        ,B ,Q,77.25,77.25,72.90,73.05,73.00,72.50,56,4723,348152.00,
542066,ATGL        ,A ,Q,929.00,970.00,896.05,916.10,916.10,897.00,17591,319713,296430031.00,
542117,NETRIPPLES  ,X ,Q,4.39,4.50,4.39,4.50,4.50,4.62,3,1005,4521.00,
542131,MAN50ETF    ,B ,Q,151.00,151.00,148.40,148.56,149.00,151.71,108,7556,1128903.00,
542141,TECHNOE     ,A ,Q,309.70,309.70,293.35,297.50,298.00,309.65,1849,34967,10489874.00,
542216,DALBHARAT   ,A ,Q,1569.00,1652.50,1549.00,1560.80,1560.80,1569.55,1748,9370,15146206.00,
542231,NILASPACES  ,T ,Q,1.54,1.54,1.41,1.44,1.44,1.47,44,152668,228216.00,
542233,TREJHARA    ,B ,Q,33.00,33.00,30.70,30.75,30.70,32.30,199,27275,846667.00,
542248,DECCAN      ,M ,Q,30.50,30.95,30.25,30.55,30.55,31.10,11,13200,403620.00,
542285,AXITA       ,M ,Q,32.00,34.00,32.00,33.30,33.30,33.05,17,92000,3060800.00,
542323,KPIGLOBAL   ,M ,Q,45.00,45.00,45.00,45.00,45.00,42.55,2,3200,144000.00,
542333,RPSGVENT    ,A ,Q,349.60,367.55,340.00,344.95,340.00,352.05,371,5189,1853935.00,
542337,SPENCER     ,A ,Q,73.30,74.75,72.60,72.85,73.05,73.30,321,40252,2961038.00,
542351,GLOSTERLTD  ,X ,Q,583.30,591.00,577.15,583.55,577.20,583.30,20,229,134020.00,
542367,XELPMOC     ,B ,Q,274.00,280.00,267.15,272.10,271.10,276.30,2277,42836,11718247.00,
542383,RITCO       ,M ,Q,17.20,17.80,17.00,17.00,17.00,17.00,6,11200,193200.00,
542399,CHALET      ,A ,Q,158.50,160.45,156.45,159.85,159.85,158.80,1519,37533,5958824.00,
542460,ANUP        ,B ,Q,585.45,594.95,580.00,591.15,593.20,588.75,320,1917,1127679.00,
542484,ARVINDFASN  ,A ,Q,148.00,150.10,146.10,146.50,146.10,151.00,997,35146,5201362.00,
542579,AGOL        ,M ,Q,47.00,47.00,43.95,46.10,43.95,47.75,167,897600,41222960.00,
542597,MSTC        ,A ,Q,326.60,326.60,313.50,315.50,315.50,327.00,1616,66829,21298921.00,
542602,EMBASSY     ,IF,Q,326.00,330.15,325.50,326.12,326.31,325.66,57,12000,3936968.00,
542627,CHANDNIMACH ,X ,Q,9.50,9.73,8.81,9.50,9.50,9.27,13,139,1254.00,
542628,NSL         ,M ,Q,22.50,24.00,22.50,22.75,24.00,23.95,2,18000,409500.00,
542649,RVNL        ,A ,Q,28.35,28.40,27.60,27.70,27.70,30.40,6195,2667329,74509233.00,
542650,METROPOLIS  ,A ,Q,2057.60,2074.95,2010.00,2035.50,2063.40,2057.60,878,4454,9037781.00,
542651,KPITTECH    ,A ,Q,164.40,185.00,164.40,171.10,171.10,165.65,4244,332105,58831419.00,
542652,POLYCAB     ,A ,Q,1367.05,1375.00,1329.75,1370.35,1375.00,1373.40,3799,45243,61819768.00,
542653,JINAAM      ,M ,Q,3.45,3.50,3.40,3.50,3.50,3.40,4,8000,27700.00,
542655,VIKASMCORP  ,B ,Q,3.12,3.15,3.01,3.12,3.09,3.08,799,1356480,4206792.00,
542665,NEOGEN      ,A ,Q,800.00,807.50,795.00,798.00,798.20,799.20,455,3264,2612442.00,
542666,GKP         ,M ,Q,31.50,31.50,31.50,31.50,31.50,30.75,2,16000,504000.00,
542669,BMW         ,X ,Q,31.45,32.05,30.85,32.05,32.05,31.45,289,852361,27309255.00,
542670,ARTEMISELC  ,B ,Q,43.50,45.95,42.55,42.55,42.55,44.75,100,42158,1799446.00,
542677,MAHESH      ,X ,Q,4.51,4.51,4.51,4.51,4.51,4.51,2,21,94.00,
542679,DEL         ,X ,Q,17.50,19.65,17.50,19.65,19.65,19.80,2,110,1946.00,
542682,HARISH      ,XT,Q,40.15,40.15,40.15,40.15,40.15,38.25,17,18126,727758.00,
542684,PPL         ,B ,Q,126.00,127.85,121.70,124.40,125.65,125.10,753,25842,3237801.00,
542685,DGCONTENT   ,B ,Q,7.47,8.00,7.47,7.48,7.49,7.86,42,6460,49675.00,
542721,ARL         ,M ,Q,31.65,31.65,31.50,31.50,31.50,32.85,5,24000,758200.00,
542725,SBC         ,M ,Q,40.90,40.95,40.80,40.90,40.80,45.65,6,36000,1471950.00,
542726,INDIAMART   ,A ,Q,7910.00,8090.00,7781.95,7810.15,7810.15,7922.55,3154,8568,67945372.00,
542727,CPML        ,M ,Q,10.30,10.50,10.27,10.49,10.49,10.31,4,16000,166240.00,
542729,DCMNVL      ,T ,Q,92.15,94.35,88.00,91.30,92.00,90.50,48,3263,297956.00,
542730,ICICIBANKN  ,B ,Q,339.00,339.00,330.56,331.57,332.29,340.21,116,487,162865.00,
542752,AFFLE       ,A ,Q,5610.00,5802.10,5350.10,5368.05,5368.05,5563.95,1514,5076,28010151.00,
542753,SEACOAST    ,X ,Q,137.95,137.95,135.15,135.20,135.20,136.30,26,13535,1844390.00,
542758,ICICIBANKP  ,B ,Q,179.50,190.00,175.72,178.49,190.00,180.40,48,445,79127.00,
542759,SPANDANA    ,A ,Q,607.65,607.65,584.35,586.75,586.75,598.70,407,4553,2695089.00,
542760,SWSOLAR     ,A ,Q,323.00,327.00,293.25,300.75,299.70,315.20,11778,377582,115130210.00,
542771,NOVATEOR    ,M ,Q,6.35,6.35,6.35,6.35,6.35,6.64,1,6000,38100.00,
542772,IIFLWAM     ,A ,Q,1181.00,1210.00,1173.70,1195.10,1198.20,1173.20,269,1151,1359943.00,
542773,IIFLSEC     ,A ,Q,51.70,51.70,48.35,48.50,48.50,50.20,416,74342,3705439.00,
542774,APMFINVEST  ,X ,Q,23.40,23.40,21.90,22.15,22.00,22.25,50,5653,126891.00,
542802,GALACTICO   ,M ,Q,39.50,41.00,39.50,41.00,41.00,38.50,2,12000,483000.00,
542803,ELLORATRAD  ,XT,Q,59.60,59.60,59.60,59.60,59.60,60.80,2,51,3039.00,
542808,NIESSPC     ,B ,Q,2.32,2.82,2.32,2.82,2.82,2.57,18,2321,6017.00,
542812,FLUOROCHEM  ,A ,Q,591.05,593.95,574.45,581.80,581.80,589.20,369,3443,2005883.00,
542830,IRCTC       ,A ,Q,1835.00,1835.00,1751.75,1761.15,1761.15,1840.95,6396,80422,143975776.00,
542839,NIEHSPD     ,B ,Q,1.08,1.08,0.92,0.93,0.93,0.99,16,5680,6079.00,
542844,NIEHSPH     ,B ,Q,3.25,3.25,3.25,3.25,3.25,3.61,4,3060,9945.00,
542845,NIEHSPJ     ,B ,Q,14.86,14.86,14.86,14.86,14.86,16.51,1,1,14.00,
542847,NIESSPL     ,B ,Q,1.69,1.69,1.43,1.56,1.56,1.58,13,1675,2490.00,
542851,GENSOL      ,M ,Q,75.30,87.50,75.30,81.75,87.50,89.80,3,4800,382080.00,
542852,VISHWARAJ   ,B ,Q,134.10,134.10,129.00,129.90,130.55,135.50,141,14769,1950384.00,
542857,GREENPANEL  ,B ,Q,159.90,165.30,157.55,158.20,158.05,160.75,440,27591,4411324.00,
542862,SHAHLON     ,XT,Q,71.20,71.20,65.30,66.15,71.00,67.85,10,416,27819.00,
542863,ABSLBANETF  ,B ,Q,335.10,335.10,334.00,334.00,334.00,334.00,7,15,5013.00,
542865,ANUROOP     ,M ,Q,7.85,7.85,7.85,7.85,7.85,7.10,1,10000,78500.00,
542867,CSBBANK     ,A ,Q,252.60,253.35,243.50,245.30,243.60,248.60,1051,33527,8355503.00,
542878,ABDBSPDG    ,F ,Q,0.73,0.74,0.73,0.74,0.74,0.81,10,14474,10576.00,
542904,UJJIVANSFB  ,A ,Q,33.65,33.65,31.35,31.50,31.65,32.80,626,324514,10323152.00,
542905,SHIL        ,A ,Q,273.05,273.05,260.00,260.90,264.00,271.05,207,3808,1010231.00,
542907,PRINCEPIPE  ,A ,Q,412.50,413.55,393.00,407.15,405.00,406.95,1770,28253,11459819.00,
542908,EBBETF0423  ,F ,Q,1110.00,1115.65,1105.75,1113.45,1113.60,1112.08,259,437,486455.00,
542909,EBBETF0430  ,F ,Q,1119.70,1123.70,1119.07,1120.04,1122.63,1118.52,641,130785,146484103.00,
542918,GIANLIFE    ,M ,Q,15.20,15.20,15.20,15.20,15.20,16.85,1,6000,91200.00,
542919,ARTEMISMED  ,B ,Q,225.00,225.00,223.00,223.00,223.00,230.90,12,71,15860.00,
542920,SUMICHEM    ,A ,Q,279.00,281.60,273.30,274.85,274.90,279.15,849,28399,7853000.00,
542921,ICICIM150   ,B ,Q,91.20,91.50,89.01,89.60,89.01,91.35,26,156,14163.00,
542922,MANXT50ETF  ,B ,Q,346.00,365.00,339.00,343.50,340.50,347.00,256,27763,9662992.00,
542923,TRANWAY     ,MS,Q,10.82,10.82,10.80,10.82,10.82,10.31,13,180000,1947400.00,
542924,JANUSCORP   ,M ,Q,131.00,137.40,125.15,125.15,125.15,131.70,3,10500,1414725.00,
542932,BIRLATYRES  ,B ,Q,25.45,25.45,24.10,24.50,24.35,25.00,191,16997,420837.00,
542933,UNIVPHOTO   ,B ,Q,168.00,173.00,163.55,167.10,163.55,168.20,49,1466,251274.00,
542935,ICLORGANIC  ,M ,Q,19.20,19.20,19.20,19.20,19.20,21.30,1,6000,115200.00,
542963,06AGG       ,F ,Q,3.59,3.59,2.95,3.56,3.56,3.27,14,1060,3771.00,
542969,06GPG       ,F ,Q,2.70,2.73,2.25,2.48,2.35,2.49,97,24626,64247.00,
543064,SUVENPHAR   ,A ,Q,475.00,480.20,468.50,471.55,468.50,474.25,313,3735,1762816.00,
543066,SBICARD     ,A ,Q,960.00,960.00,913.15,921.35,921.35,956.70,22531,292005,272149194.00,
543087,09AGG       ,F ,Q,95.35,95.35,95.35,95.35,95.35,86.69,2,150,14302.00,
543150,08GPG       ,B ,Q,3.40,3.57,3.03,3.50,3.53,3.25,28,4048,14109.00,
543167,10GPG       ,F ,Q,4.76,4.76,4.76,4.76,4.76,5.28,1,1,4.00,
543174,11GPG       ,B ,Q,2.87,3.00,2.63,2.95,2.89,2.87,13,1305,3793.00,
543175,11MPD       ,B ,Q,2.16,2.40,2.16,2.35,2.35,2.39,9,3339,7568.00,
543181,11AGG       ,B ,Q,17.90,17.90,15.20,17.45,17.50,16.75,15,220,3685.00,
543187,POWERINDIA  ,A ,Q,1410.95,1420.00,1352.65,1390.65,1401.50,1408.40,853,5609,7742938.00,
543193,DJML        ,M ,Q,47.50,47.50,47.50,47.50,47.50,46.95,1,3000,142500.00,
543210,AARTISURF   ,B ,Q,962.60,974.80,935.45,963.85,963.85,955.45,707,2883,2743298.00,
543212,BOROLTD     ,B ,Q,171.25,172.10,168.50,171.25,171.25,172.05,1187,26512,4530970.00,
543213,ROSSARI     ,B ,Q,1104.10,1104.10,1056.80,1070.15,1068.50,1112.45,1894,20374,21884741.00,
543214,NDRAUTO     ,B ,Q,209.95,215.35,206.05,209.00,209.00,210.30,69,6329,1327737.00,
543215,EBBETF0425  ,F ,Q,1020.00,1023.00,1018.00,1021.31,1021.56,1020.05,47,162,165052.00,
543216,EBBETF0431  ,F ,Q,1006.25,1012.00,1006.25,1011.81,1011.50,1005.00,286,368,371542.00,
543217,MINDSPACE   ,IF,Q,300.90,305.74,300.90,302.50,302.50,303.44,45,9600,2920008.00,
543218,SBGLP       ,M ,Q,51.85,51.85,51.85,51.85,51.85,57.60,4,32000,1659200.00,
543219,ICICIALPLV  ,B ,Q,140.90,141.95,138.92,140.18,140.37,140.97,29,242,33751.00,
543220,MAXHEALTH   ,B ,Q,203.35,205.15,201.10,203.00,203.50,204.55,434,27874,5656583.00,
543221,ICICITECH   ,B ,Q,265.00,265.00,259.02,261.24,261.18,269.00,46,318,83291.00,
543222,HIPPOCABS   ,MS,Q,13.90,13.90,13.90,13.90,13.90,14.60,1,1200,16680.00,
543223,MAXINDIA    ,B ,Q,64.45,64.45,63.05,63.15,63.20,64.00,91,10197,651765.00,
543224,HBANKETF    ,B ,Q,340.98,340.98,330.75,332.21,335.77,342.32,96,980,327476.00,
543226,UTIBANKETF  ,B ,Q,34.05,34.25,33.03,33.15,33.05,33.82,52,768,25929.00,
543227,HAPPSTMNDS  ,B ,Q,540.00,552.70,537.60,540.50,540.50,546.50,6135,237084,129035852.00,
543228,ROUTE       ,B ,Q,1520.00,1535.45,1483.65,1488.35,1488.35,1528.05,3648,27401,41335435.00,
543231,ADL         ,T ,Q,28.45,28.45,26.10,27.95,27.95,27.30,21,352,9566.00,
543232,CAMS        ,B ,Q,1870.45,1874.00,1834.40,1843.10,1835.00,1880.40,762,4278,7945166.00,
543233,CHEMCON     ,B ,Q,421.70,423.15,413.75,415.00,415.00,421.40,352,7265,3036444.00,
543234,SECMARK     ,M ,Q,55.00,56.00,55.00,56.00,56.00,55.50,6,20000,1101500.00,
543235,ANGELBRKG   ,B ,Q,312.50,312.50,307.65,307.85,308.40,314.15,95,1617,502137.00,
543236,ATAM        ,M ,Q,39.00,39.10,39.00,39.10,39.10,39.80,2,6000,234300.00,
543237,MAZDOCK     ,B ,Q,217.00,217.80,212.60,216.45,214.30,216.95,1420,147835,31898141.00,
543238,UTIAMC      ,B ,Q,559.00,569.00,555.30,560.70,561.60,560.10,910,18255,10276621.00,
543240,LIKHITHA    ,B ,Q,343.35,343.35,327.85,329.85,329.50,343.35,467,26808,9039640.00,
543241,VGIL        ,M ,Q,32.80,35.90,32.80,33.90,33.90,34.20,10,44000,1503800.00,
543242,HEMIPROP    ,T ,Q,151.00,151.00,142.00,142.45,142.45,149.45,798,59305,8569891.00,
543243,EQUITASBNK  ,B ,Q,59.20,62.35,59.20,60.00,60.60,61.25,1376,180224,10966670.00,
543245,GLAND       ,B ,Q,2475.60,2507.00,2460.00,2486.00,2484.00,2493.45,528,3354,8352180.00,
543246,MAESGETF    ,B ,Q,25.20,25.60,24.80,24.98,24.80,25.35,130,280465,7100834.00,
543247,NETPIX      ,MS,Q,30.05,30.05,30.05,30.05,30.05,30.05,1,4000,120200.00,
543248,BURGERKING  ,B ,Q,138.20,139.95,134.55,135.10,135.10,137.75,4961,268224,36925012.00,
543249,TARC        ,B ,Q,31.90,33.00,30.70,30.85,31.00,31.95,260,48128,1514490.00,
543251,RVHL        ,B ,Q,17.40,18.00,16.80,18.00,18.00,17.20,64,6122,107043.00,
543252,FAIRCHEMOR  ,B ,Q,651.05,654.35,632.00,638.35,643.70,644.00,279,3345,2151294.00,
543253,BECTORFOOD  ,B ,Q,342.65,350.95,340.00,346.95,346.95,345.65,4080,89145,30645905.00,
543254,AWHCL       ,B ,Q,265.35,268.80,259.95,262.90,265.95,267.65,1083,23883,6332861.00,
543255,INFRABEES   ,B ,Q,427.31,430.26,421.22,421.91,426.15,432.01,22,113,47843.00,
543257,IRFC        ,B ,Q,23.85,23.90,23.40,23.45,23.45,23.85,17717,5339388,125905646.00,
543258,INDIGOPNTS  ,B ,Q,2370.00,2472.65,2319.10,2330.75,2330.75,2364.95,930,6611,15888540.00,
543259,HOMEFIRST   ,B ,Q,455.00,465.00,452.80,456.35,456.35,453.65,2954,134088,61391324.00,
543260,STOVEKRAFT  ,B ,Q,465.00,474.00,451.50,456.40,460.80,472.35,2094,108825,50377442.00,
543261,BIRET       ,IF,Q,227.10,230.00,225.00,225.34,225.64,228.11,222,93800,21449580.00,
543262,MRP         ,M ,Q,36.00,36.00,36.00,36.00,36.00,38.45,1,3000,108000.00,
543263,SMCGLOBAL   ,B ,Q,72.00,72.45,69.75,70.00,70.40,71.85,53,2196,156444.00,
543264,NURECA      ,B ,Q,625.55,638.00,597.00,604.00,600.60,630.25,327,2303,1432131.00,
543265,RAILTEL     ,B ,Q,135.20,137.60,133.50,134.05,134.05,138.25,7107,302580,41015046.00,
543266,HERANBA     ,B ,Q,639.00,647.10,631.10,632.85,632.85,642.45,1839,26817,17143936.00,
543268,DRCSYSTEMS  ,T ,Q,199.40,199.40,199.40,199.40,199.40,189.95,1,1,199.00,
543270,MTARTECH    ,B ,Q,1054.70,1075.50,997.15,1012.65,1012.65,1052.25,3982,61059,63748476.00,
543271,JUBLINGREA  ,T ,Q,292.00,294.00,284.05,284.05,284.05,299.00,1239,93406,26968420.00,
543272,EASEMYTRIP  ,B ,Q,181.80,183.95,178.55,180.25,180.25,184.90,3972,176550,31942124.00,
543273,KMEW        ,MT,Q,38.20,38.20,36.30,37.45,37.45,38.20,23,69000,2575950.00,
543274,RTL         ,MT,Q,214.00,216.00,212.30,214.00,214.00,222.00,95,172200,36952470.00,
543275,ANURAS      ,B ,Q,534.70,548.95,501.15,525.90,525.90,0.00,72131,1582275,832984905.00,
555555,ICICISENSX  ,B ,Q,538.00,538.68,530.00,531.99,530.00,540.80,34,191,102039.00,
570001,TATAMTRTDVR ,A ,Q,133.50,133.95,126.25,127.00,128.90,134.05,2806,137442,17800373.00,
570002,FELDVR      ,B ,Q,12.00,12.00,11.32,11.32,11.32,11.91,69,11766,136175.00,
570004,JISLBNDVR   ,T ,Q,13.98,13.98,13.20,13.49,13.49,13.75,22,1356,18430.00,
570005,SCAPDVR     ,T ,Q,1.70,1.75,1.63,1.70,1.70,1.71,29,8011,13193.00,
590003,KARUR VY(PS ,B ,Q,58.50,58.50,56.35,56.80,56.80,58.15,292,43554,2480376.00,
590005,TIDE WATE(PS,B ,Q,4397.90,4423.35,4365.00,4383.35,4389.00,4408.75,124,275,1209043.00,
590006,AMRUTANJAN  ,B ,Q,515.95,533.95,512.55,530.65,530.65,515.05,673,5857,3080271.00,
590013,XPRO INDI(PS,B ,Q,58.50,61.30,58.50,61.30,61.30,58.40,76,27707,1697430.00,
590018,HISARMET(PS ,B ,Q,101.95,102.25,98.05,99.85,99.85,102.70,37,1049,105228.00,
590021,BHARAT RA(PS,B ,Q,9630.00,9638.45,9550.00,9566.95,9551.00,9695.65,30,33,316499.00,
590022,EASTER SI(PS,T ,Q,1.50,1.59,1.48,1.48,1.48,1.55,28,41810,64117.00,
590024,FERT CHE(PS ,B ,Q,112.50,114.80,108.50,109.45,108.95,112.95,361,22489,2514052.00,
590025,GINNI FIL(PS,B ,Q,21.75,21.75,20.20,20.90,20.70,21.85,46,10103,216260.00,
590030,SOUTH PET(PS,B ,Q,31.00,31.30,29.70,29.95,30.15,31.40,1518,363598,11057768.00,
590031,DE NORA     ,B ,Q,258.80,259.10,254.45,255.00,254.60,257.25,42,388,99520.00,
590043,HARITA SEAT ,B ,Q,717.85,757.00,712.75,733.80,731.55,724.00,225,3331,2494332.00,
590051,SAKSOFT LTD ,B ,Q,374.75,377.50,372.45,373.15,374.80,374.90,163,2451,915841.00,
590062,ANDHRA SUGAR,B ,Q,303.10,309.80,299.25,300.05,300.05,301.70,579,8445,2562841.00,
590065,INDIA MOTOR ,B ,Q,693.05,708.90,693.05,704.20,708.00,701.75,50,437,308112.00,
590066,KCP LTD     ,B ,Q,86.85,87.90,84.40,85.70,85.40,87.25,248,17533,1505201.00,
590070,RADAAN MEDIA,T ,Q,0.79,0.79,0.79,0.79,0.79,0.83,3,602,475.00,
590071,SUNDARAM FIN,B ,Q,2472.55,2525.00,2330.00,2375.45,2375.45,2495.35,280,1675,4043705.00,
590072,SUNDARAM BRK,B ,Q,338.75,340.30,336.40,336.40,336.40,339.00,28,1198,406466.00,
590073,WHEELS INDIA,B ,Q,460.00,518.60,456.75,481.80,481.80,444.70,2729,41160,20155110.00,
